Instance,Income
111994,60800.0
111995,52848.0
111996,86292.0
111997,241056.0
111998,63492.0
111999,72044.0
112000,85612.0
112001,68004.0
112002,59000.0
112003,102368.0
112004,35024.0
112005,67132.0
112006,-1744.0
112007,67116.0
112008,338284.0
112009,21176.0
112010,92408.0
112011,13936.0
112012,-21016.0
112013,63912.0
112014,174952.0
112015,40964.0
112016,-5684.0
112017,-53656.0
112018,316844.0
112019,29968.0
112020,53696.0
112021,42960.0
112022,49408.0
112023,-23292.0
112024,-52936.0
112025,95808.0
112026,42524.0
112027,70364.0
112028,45372.0
112029,222768.0
112030,158380.0
112031,295488.0
112032,169956.0
112033,102300.0
112034,527748.0
112035,177312.0
112036,125072.0
112037,223248.0
112038,141172.0
112039,36236.0
112040,-23380.0
112041,-2492.0
112042,43032.0
112043,78036.0
112044,36840.0
112045,47924.0
112046,250428.0
112047,69096.0
112048,35916.0
112049,142372.0
112050,46204.0
112051,109400.0
112052,161264.0
112053,133948.0
112054,55420.0
112055,56108.0
112056,38924.0
112057,78912.0
112058,-11020.0
112059,4108.0
112060,312284.0
112061,152852.0
112062,112596.0
112063,113844.0
112064,92764.0
112065,148248.0
112066,92672.0
112067,94108.0
112068,14936.0
112069,242188.0
112070,335820.0
112071,44120.0
112072,74976.0
112073,34200.0
112074,54512.0
112075,-11840.0
112076,70176.0
112077,632328.0
112078,23924.0
112079,246884.0
112080,215636.0
112081,517304.0
112082,103648.0
112083,72236.0
112084,57788.0
112085,13932.0
112086,14940.0
112087,140564.0
112088,139460.0
112089,-884.0
112090,163004.0
112091,61792.0
112092,79136.0
112093,173872.0
112094,9060.0
112095,31220.0
112096,159560.0
112097,23876.0
112098,104664.0
112099,9948.0
112100,65720.0
112101,489904.0
112102,-11312.0
112103,132064.0
112104,184324.0
112105,44788.0
112106,62856.0
112107,45432.0
112108,21880.0
112109,99248.0
112110,12164.0
112111,25488.0
112112,49576.0
112113,36616.0
112114,74072.0
112115,5840.0
112116,129372.0
112117,-2032.0
112118,2832.0
112119,83200.0
112120,258876.0
112121,94208.0
112122,387668.0
112123,425504.0
112124,10796.0
112125,98600.0
112126,93340.0
112127,61972.0
112128,45572.0
112129,151892.0
112130,65840.0
112131,-45144.0
112132,15144.0
112133,260320.0
112134,44048.0
112135,45836.0
112136,13336.0
112137,42036.0
112138,95552.0
112139,24868.0
112140,95704.0
112141,94584.0
112142,95664.0
112143,254912.0
112144,21800.0
112145,90864.0
112146,87500.0
112147,129656.0
112148,35832.0
112149,254264.0
112150,44844.0
112151,145960.0
112152,-13720.0
112153,20328.0
112154,90176.0
112155,88704.0
112156,10500.0
112157,57296.0
112158,37256.0
112159,312188.0
112160,56408.0
112161,127696.0
112162,131836.0
112163,32448.0
112164,-9212.0
112165,62268.0
112166,80912.0
112167,66988.0
112168,121892.0
112169,126228.0
112170,121576.0
112171,-38008.0
112172,65424.0
112173,233068.0
112174,93456.0
112175,19372.0
112176,-5564.0
112177,95260.0
112178,78528.0
112179,-52840.0
112180,19812.0
112181,80136.0
112182,157920.0
112183,78768.0
112184,-5412.0
112185,287172.0
112186,93068.0
112187,195840.0
112188,251196.0
112189,75104.0
112190,46808.0
112191,70656.0
112192,317568.0
112193,44200.0
112194,81936.0
112195,-45916.0
112196,120408.0
112197,388316.0
112198,5136.0
112199,3992.0
112200,16644.0
112201,92872.0
112202,41296.0
112203,-7140.0
112204,21488.0
112205,42176.0
112206,61920.0
112207,442604.0
112208,59420.0
112209,422976.0
112210,-22844.0
112211,109372.0
112212,8736.0
112213,58888.0
112214,334436.0
112215,74016.0
112216,41856.0
112217,105348.0
112218,12144.0
112219,279464.0
112220,119448.0
112221,6636.0
112222,-10868.0
112223,-4624.0
112224,202248.0
112225,42600.0
112226,7076.0
112227,35760.0
112228,173088.0
112229,-14260.0
112230,159572.0
112231,34496.0
112232,165104.0
112233,-5864.0
112234,91584.0
112235,63336.0
112236,138968.0
112237,521472.0
112238,32632.0
112239,21976.0
112240,-6512.0
112241,136452.0
112242,64308.0
112243,105196.0
112244,197680.0
112245,159488.0
112246,59660.0
112247,248080.0
112248,86856.0
112249,108468.0
112250,86876.0
112251,37116.0
112252,22008.0
112253,164624.0
112254,149980.0
112255,38048.0
112256,47404.0
112257,19920.0
112258,488432.0
112259,271756.0
112260,78568.0
112261,360384.0
112262,50256.0
112263,-7844.0
112264,126700.0
112265,48912.0
112266,95340.0
112267,55408.0
112268,34104.0
112269,380068.0
112270,-13492.0
112271,137332.0
112272,80260.0
112273,91388.0
112274,-10708.0
112275,262332.0
112276,279112.0
112277,64744.0
112278,42448.0
112279,34068.0
112280,51868.0
112281,41044.0
112282,137868.0
112283,83140.0
112284,22120.0
112285,55684.0
112286,49912.0
112287,48168.0
112288,84812.0
112289,171248.0
112290,194236.0
112291,64352.0
112292,428416.0
112293,636.0
112294,304904.0
112295,27040.0
112296,162516.0
112297,34520.0
112298,-30180.0
112299,19100.0
112300,64600.0
112301,24168.0
112302,31368.0
112303,19048.0
112304,116164.0
112305,85400.0
112306,100552.0
112307,14984.0
112308,60216.0
112309,50920.0
112310,25760.0
112311,85700.0
112312,11648.0
112313,114580.0
112314,44840.0
112315,163552.0
112316,-19940.0
112317,18332.0
112318,60268.0
112319,-31140.0
112320,349120.0
112321,32000.0
