Instance,Income
111994,25266.972164935898
111995,-30580.619266984984
111996,47593.134497985244
111997,169259.50316079566
111998,4678.758442658465
111999,125418.26453128923
112000,112177.6841177931
112001,69467.4690282112
112002,51511.58657124732
112003,97845.06217304198
112004,-47885.757416450884
112005,187812.7776613296
112006,-43201.74894717848
112007,113049.71759770298
112008,313615.8652711427
112009,76882.71344078891
112010,48515.222304543015
112011,-5572.63682167232
112012,7415.061444568448
112013,65136.927517355885
112014,144190.3959718123
112015,10257.342549433466
112016,72832.51755844615
112017,-1019.8493647198193
112018,209481.3964593322
112019,61801.79847892653
112020,-37627.409556967206
112021,-32357.213280478027
112022,90194.50415740628
112023,101121.16209807806
112024,-41887.698044984136
112025,89911.26219406258
112026,92604.9957038369
112027,61124.94883171888
112028,3505.2242555273697
112029,39428.48030343559
112030,178166.37977172201
112031,229740.72478287807
112032,219939.40466985293
112033,94591.93804103788
112034,392500.2639922281
112035,106150.11608011927
112036,199196.32889036462
112037,163990.10728973057
112038,193737.85126704955
112039,25102.29017225979
112040,83463.36297789356
112041,84221.49521569302
112042,67292.82956438139
112043,23704.79596889345
112044,20130.26190618798
112045,53428.66880151583
112046,285547.9636763027
112047,27353.90664298134
112048,-74144.29527536407
112049,110998.33691202058
112050,11875.56974791782
112051,58768.41274370067
112052,136144.709874643
112053,186995.45585827576
112054,108659.44173576264
112055,-31501.730035105255
112056,105318.67431700788
112057,-17445.98334472254
112058,128116.11142683448
112059,1917.3451635944657
112060,295325.948741328
112061,165717.14445610438
112062,197502.0155383055
112063,67515.9543025787
112064,-32952.47816324048
112065,41669.3524817382
112066,12792.437000940088
112067,123289.64822935779
112068,145123.88628582098
112069,258560.20339561347
112070,336945.68265547836
112071,91158.9749975279
112072,95896.26767367031
112073,10576.902844239958
112074,24036.376878823154
112075,-12411.39826311078
112076,135230.35260700667
112077,716641.605534622
112078,-14942.785740891006
112079,231784.24687427236
112080,134902.7641150318
112081,556522.3030375638
112082,-15600.493259422015
112083,88905.41224126704
112084,27283.94986587623
112085,57258.6882737549
112086,-7003.671664856374
112087,79252.37677382119
112088,120118.42973171594
112089,22962.17333837971
112090,182570.07714625355
112091,26154.214538421948
112092,12261.94717213139
112093,112540.61264482327
112094,499.0579636055045
112095,-18187.41057431698
112096,136543.32069633715
112097,15358.083417185117
112098,-53660.729184664786
112099,55573.053005809896
112100,43797.258733320516
112101,330505.89497593837
112102,-3200.8485781275667
112103,153295.70669754082
112104,67521.63335665688
112105,110725.23174576648
112106,114361.40891288547
112107,136429.9341901387
112108,108377.40357552562
112109,16559.815506784245
112110,85157.87419707654
112111,-9507.069209815003
112112,40890.44189342763
112113,76451.61464249576
112114,17939.39492311934
112115,27723.312210273463
112116,49475.346461179666
112117,89977.48956318758
112118,49757.21523867175
112119,49903.09568152111
112120,349551.2070481465
112121,129315.86245856946
112122,410560.5549828303
112123,348416.7345742234
112124,99760.33835291117
112125,170494.3210004149
112126,185694.98277249327
112127,-18313.9676596215
112128,55992.90220336104
112129,114734.59831012646
112130,102487.63795735873
112131,119235.90975532355
112132,67037.75828370545
112133,254062.7235008143
112134,58113.223625351675
112135,-63137.445155384485
112136,60583.61951903254
112137,-10298.23967412766
112138,5353.671868218575
112139,59281.79912177846
112140,39581.72380466433
112141,31679.539893687703
112142,85846.6693250169
112143,271821.37546032295
112144,-54833.04312485922
112145,19910.586550812237
112146,87495.7198415082
112147,231151.33976237895
112148,74898.43473365856
112149,45906.85133381793
112150,-37925.89438317856
112151,244658.40630758367
112152,125942.13982165745
112153,49118.08670086879
112154,99767.93080833228
112155,80435.7691648216
112156,134221.37679763418
112157,135534.12156320317
112158,66023.3259526561
112159,282321.51549613336
112160,28186.859342078213
112161,161953.78763737343
112162,119278.19982237555
112163,38403.99771677842
112164,88210.50462842174
112165,135669.9540586276
112166,71004.3752516415
112167,48888.364949828014
112168,69082.62715300545
112169,221863.32997077378
112170,216132.40063619427
112171,87829.62402885873
112172,-10196.023293968756
112173,157617.09293115744
112174,-12627.539284144063
112175,36769.07570604328
112176,945.0213323235512
112177,89899.24269436998
112178,-38819.342743893154
112179,9441.41820730269
112180,-19610.101018948946
112181,852.4063492557034
112182,212944.12077150354
112183,109654.56923250994
112184,-28886.724312701263
112185,331180.3419868541
112186,8118.665704946965
112187,153596.14868127415
112188,159328.54899488762
112189,25938.782498279586
112190,62551.74753797101
112191,96915.67325190175
112192,325108.6747648488
112193,15972.988155404106
112194,182937.30982935103
112195,76541.23071556864
112196,-32911.396016546525
112197,331045.32039406477
112198,52571.17361384863
112199,26123.969712111168
112200,31914.055797713343
112201,239846.28326724237
112202,141066.07364572724
112203,27311.675367286894
112204,48758.3487100522
112205,-27121.567976467777
112206,147085.08509196248
