Instance,Income
111994,61232.0
111995,53606.0
111996,86830.0
111997,240004.0
111998,62974.0
111999,72778.0
112000,84800.0
112001,67954.0
112002,57958.0
112003,102012.0
112004,35156.0
112005,65510.0
112006,-936.0
112007,67402.0
112008,336660.0
112009,21186.0
112010,93192.0
112011,14276.0
112012,-22960.0
112013,64034.0
112014,175197.0
112015,42640.0
112016,-7778.0
112017,-53252.0
112018,316240.0
112019,29553.0
112020,53670.0
112021,43628.0
112022,48945.0
112023,-22216.0
112024,-53510.0
112025,96572.0
112026,42876.0
112027,70158.0
112028,45650.0
112029,224328.0
112030,159054.0
112031,297234.0
112032,169994.0
112033,99742.0
112034,527800.0
112035,177360.0
112036,123924.0
112037,225710.0
112038,142322.0
112039,36526.0
112040,-24398.0
112041,-1640.0
112042,44066.0
112043,79616.0
112044,37308.0
112045,46240.0
112046,249615.0
112047,69164.0
112048,36110.0
112049,142552.0
112050,46447.0
112051,107718.0
112052,161418.0
112053,133348.0
112054,56182.0
112055,58044.0
112056,37952.0
112057,79038.0
112058,-11560.0
112059,3373.0
112060,311452.0
112061,153697.0
112062,110972.0
112063,112448.0
112064,92002.0
112065,148980.0
112066,93627.0
112067,93722.0
112068,15998.0
112069,243714.0
112070,337023.0
112071,43136.0
112072,74947.0
112073,34906.0
112074,54034.0
112075,-13165.0
112076,70238.0
112077,630585.0
112078,24254.0
112079,249178.0
112080,215480.0
112081,516588.0
112082,101772.0
112083,72796.0
112084,57590.0
112085,12636.0
112086,15202.0
112087,140784.0
112088,138350.0
112089,665.0
112090,161836.0
112091,62022.0
112092,79808.0
112093,175065.0
112094,8454.0
112095,31476.0
112096,159356.0
112097,25068.0
112098,104166.0
112099,10591.0
112100,65982.0
112101,490282.0
112102,-10161.0
112103,132128.0
112104,185120.0
112105,45361.0
112106,63387.0
112107,43670.0
112108,23212.0
112109,99692.0
112110,12262.0
112111,26150.0
112112,49182.0
112113,38341.0
112114,75426.0
112115,7365.0
112116,131092.0
112117,-857.0
112118,1772.0
112119,84114.0
112120,258586.0
112121,92608.0
112122,388012.0
112123,426752.0
112124,11370.0
112125,99140.0
112126,92748.0
112127,60184.0
112128,45518.0
112129,151258.0
112130,65374.0
112131,-45630.0
112132,14383.0
112133,256164.0
112134,43516.0
112135,46064.0
112136,12990.0
112137,43066.0
112138,95634.0
112139,25814.0
112140,96446.0
112141,93776.0
112142,97240.0
112143,253930.0
112144,21658.0
112145,90492.0
112146,88846.0
112147,130742.0
112148,37382.0
112149,253899.0
112150,45968.0
112151,146896.0
112152,-13451.0
112153,20474.0
112154,89866.0
112155,87307.0
112156,10510.0
112157,57052.0
112158,35489.0
112159,312622.0
112160,57150.0
112161,126872.0
112162,130349.0
112163,32952.0
112164,-9914.0
112165,63134.0
112166,80900.0
112167,67474.0
112168,123459.0
112169,126625.0
112170,121076.0
112171,-37720.0
112172,66484.0
112173,232688.0
112174,93152.0
112175,19880.0
112176,-5894.0
112177,93360.0
112178,79324.0
112179,-52568.0
112180,19004.0
112181,81212.0
112182,158478.0
112183,80344.0
112184,-4667.0
112185,284626.0
112186,93362.0
112187,197200.0
112188,251568.0
112189,72530.0
112190,45484.0
112191,70782.0
112192,318449.0
112193,43770.0
112194,82934.0
112195,-45236.0
112196,119162.0
112197,388776.0
112198,5512.0
112199,3436.0
112200,16244.0
112201,93108.0
112202,41506.0
112203,-7134.0
112204,21816.0
112205,41566.0
112206,62810.0
112207,442809.0
112208,61466.0
112209,422322.0
112210,-22600.0
112211,107441.0
112212,9824.0
112213,58344.0
112214,336428.0
112215,75938.0
112216,43568.0
112217,103810.0
112218,11364.0
112219,277550.0
112220,119704.0
112221,4624.0
112222,-9580.0
112223,-3910.0
112224,202914.0
112225,42772.0
112226,6164.0
112227,35662.0
112228,173648.0
112229,-12416.0
112230,159827.0
112231,35446.0
112232,164185.0
112233,-5919.0
112234,91238.0
112235,63866.0
112236,138146.0
112237,519710.0
112238,33684.0
112239,23824.0
112240,-5482.0
112241,134535.0
112242,63752.0
112243,106200.0
112244,199887.0
112245,158458.0
112246,58332.0
112247,248924.0
112248,85948.0
112249,108156.0
112250,86102.0
112251,38818.0
112252,22324.0
112253,163254.0
112254,150882.0
112255,38376.0
112256,48421.0
112257,20374.0
112258,486048.0
112259,273716.0
112260,78086.0
112261,361290.0
112262,50348.0
112263,-7609.0
112264,126068.0
112265,49142.0
112266,95622.0
112267,55794.0
112268,34716.0
112269,378864.0
112270,-12703.0
112271,135126.0
112272,81354.0
112273,90422.0
112274,-11196.0
112275,260468.0
112276,280306.0
112277,64932.0
112278,44192.0
112279,33512.0
112280,50689.0
112281,40244.0
112282,138392.0
112283,83769.0
112284,22472.0
112285,55916.0
112286,50374.0
112287,50542.0
112288,84779.0
112289,169828.0
112290,194114.0
112291,65522.0
112292,429928.0
112293,406.0
112294,305776.0
112295,25231.0
112296,160450.0
112297,34336.0
112298,-29786.0
112299,19956.0
112300,64685.0
112301,23598.0
112302,32286.0
112303,18502.0
112304,116200.0
112305,86242.0
112306,101552.0
112307,15054.0
112308,60068.0
112309,50962.0
112310,25946.0
112311,86196.0
112312,11174.0
112313,114846.0
112314,44462.0
112315,164872.0
112316,-19636.0
112317,16538.0
112318,61888.0
112319,-30892.0
112320,348744.0
112321,33078.0
112322,33864.0
112323,94734.0
112324,421780.0
112325,274994.0
112326,155618.0
112327,246636.0
112328,100218.0
112329,174290.0
112330,434852.0
112331,346448.0
112332,233814.0
112333,291092.0
112334,329022.0
112335,23057.0
112336,41272.0
112337,90272.0
112338,245904.0
112339,338292.0
112340,-26920.0
112341,774572.0
112342,76142.0
112343,117916.0
112344,-35542.0
112345,-8714.0
112346,33782.0
112347,15898.0
112348,109104.0
112349,-41358.0
112350,97482.0
112351,21241.0
112352,71440.0
112353,19328.0
112354,8436.0
112355,68503.0
112356,24948.0
112357,74856.0
112358,113888.0
112359,81308.0
112360,9344.0
112361,301333.0
112362,61906.0
112363,141534.0
112364,31984.0
112365,-18012.0
112366,25080.0
112367,80194.0
112368,89222.0
112369,216722.0
112370,59904.0
112371,331860.0
112372,159360.0
112373,-9530.0
112374,-20356.0
112375,88956.0
112376,56576.0
112377,165602.0
112378,76062.0
112379,153245.0
112380,136221.0
112381,216090.0
112382,78988.0
112383,100933.0
112384,275826.0
112385,47847.0
112386,183016.0
112387,82478.0
112388,49749.0
112389,78218.0
112390,-42756.0
112391,-29062.0
112392,91629.0
112393,94306.0
112394,135760.0
112395,75958.0
112396,29014.0
112397,36102.0
112398,332150.0
112399,141902.0
112400,147394.0
112401,131726.0
112402,570949.0
112403,149046.0
112404,107572.0
112405,30470.0
112406,43314.0
112407,23250.0
112408,-5052.0
112409,89267.0
112410,32920.0
112411,159942.0
112412,128388.0
112413,76626.0
112414,-448.0
112415,247710.0
112416,114536.0
112417,123098.0
112418,85628.0
112419,286689.0
112420,120860.0
112421,413530.0
112422,101440.0
112423,75258.0
112424,-45210.0
112425,23394.0
112426,85480.0
112427,395432.0
112428,398306.0
112429,71152.0
112430,90382.0
112431,117600.0
