Instance,Income
111994,90460.0
111995,16194.0
111996,61860.0
111997,226755.0
111998,61131.0
111999,89800.0
112000,106400.0
112001,31828.0
112002,71636.0
112003,86100.0
112004,21638.0
112005,117739.0
112006,-38491.0
112007,69878.0
112008,347211.0
112009,45747.0
112010,96958.0
112011,-5843.0
112012,-42949.0
112013,89153.0
112014,149503.0
112015,33032.0
112016,-44696.0
112017,-73516.0
112018,297201.0
112019,28757.0
112020,9961.0
112021,-11092.0
112022,47604.0
112023,-17165.0
112024,-83320.0
112025,87448.0
112026,70529.0
112027,70279.0
112028,11205.0
112029,196145.0
112030,162891.0
112031,327281.0
112032,199654.0
112033,117576.0
112034,486304.0
112035,191163.0
112036,123711.0
112037,216667.0
112038,159591.0
112039,48086.0
112040,-11241.0
112041,-3101.0
112042,86192.0
112043,45572.0
112044,28041.0
112045,65415.0
112046,264148.0
112047,50884.0
112048,8947.0
112049,151144.0
112050,7472.0
112051,72557.0
112052,163925.0
112053,119823.0
112054,114489.0
112055,56859.0
112056,45833.0
112057,43601.0
112058,11374.0
112059,-40237.0
112060,289455.0
112061,135228.0
112062,113425.0
112063,120315.0
112064,60271.0
112065,129680.0
112066,90232.0
112067,104760.0
112068,12204.0
112069,284335.0
112070,301506.0
112071,46109.0
112072,97763.0
112073,29173.0
112074,73019.0
112075,-6023.0
112076,102267.0
112077,638050.0
112078,-2025.0
112079,275982.0
112080,175810.0
112081,541241.0
112082,77192.0
112083,21446.0
112084,84614.0
112085,6667.0
112086,24190.0
112087,135925.0
112088,133843.0
112089,-46177.0
112090,172094.0
112091,50000.0
112092,64522.0
112093,168670.0
112094,-20027.0
112095,-9629.0
112096,140521.0
112097,46270.0
112098,78554.0
112099,13793.0
112100,35567.0
112101,465091.0
112102,-25348.0
112103,121541.0
112104,193161.0
112105,48124.0
112106,57927.0
112107,57205.0
112108,39597.0
112109,94178.0
112110,21640.0
112111,15938.0
112112,20681.0
112113,33005.0
112114,15223.0
112115,5868.0
112116,117391.0
112117,-7601.0
112118,47078.0
112119,50572.0
112120,268045.0
