Instance,Income
111994,97811.0
111995,21788.0
111996,25646.0
111997,220840.0
111998,42424.0
111999,105974.0
112000,145584.0
112001,7321.0
112002,38566.0
112003,48574.0
112004,61214.0
112005,146014.0
112006,-36464.0
112007,75768.0
112008,338448.0
112009,72816.0
112010,56752.0
112011,-13346.0
112012,-5247.0
112013,98736.0
112014,164314.0
112015,61325.0
112016,-1292.0
112017,-39988.0
112018,283736.0
112019,63557.0
112020,-16881.0
112021,-48346.0
112022,78632.0
112023,5810.0
112024,-46800.0
112025,66858.0
112026,56310.0
112027,71475.0
112028,-30498.0
112029,170267.0
112030,157145.0
112031,288878.0
112032,223702.0
112033,82563.0
112034,469321.0
112035,170902.0
112036,150577.0
112037,243441.0
112038,179223.0
112039,57215.0
112040,22938.0
112041,3849.0
112042,58599.0
112043,60513.0
112044,6971.0
112045,53710.0
112046,270960.0
112047,20307.0
112048,-21437.0
112049,148837.0
112050,-16528.0
112051,51653.0
112052,169489.0
112053,121707.0
112054,108312.0
112055,67240.0
112056,72451.0
112057,13854.0
112058,27650.0
112059,-46818.0
112060,284806.0
112061,125650.0
112062,133254.0
112063,95760.0
112064,18455.0
112065,109194.0
112066,47705.0
112067,70415.0
112068,15624.0
112069,257246.0
112070,282748.0
112071,55226.0
112072,93904.0
112073,33886.0
112074,61344.0
112075,11794.0
112076,112570.0
112077,645898.0
112078,-17397.0
112079,266519.0
112080,173580.0
112081,535358.0
112082,64854.0
112083,90996.0
112084,90604.0
112085,27824.0
112086,52174.0
112087,102889.0
112088,118122.0
112089,-13532.0
112090,187856.0
112091,17522.0
112092,58477.0
112093,189787.0
112094,-53291.0
112095,19079.0
112096,169648.0
112097,37344.0
112098,42906.0
112099,-15078.0
112100,76372.0
112101,446050.0
112102,-12569.0
112103,96369.0
112104,151826.0
112105,50936.0
112106,76015.0
112107,84081.0
112108,50012.0
112109,49624.0
112110,39272.0
112111,28037.0
112112,-1140.0
112113,66290.0
112114,-4453.0
112115,27964.0
112116,96881.0
112117,29935.0
112118,91347.0
112119,22476.0
112120,248384.0
112121,90606.0
112122,299068.0
112123,375409.0
112124,-12814.0
112125,136548.0
112126,105464.0
112127,38014.0
112128,46820.0
112129,156894.0
112130,75558.0
112131,59574.0
112132,37098.0
112133,291005.0
112134,89055.0
112135,-27424.0
112136,35110.0
112137,9016.0
112138,84611.0
112139,56341.0
112140,98838.0
112141,59884.0
112142,140429.0
112143,248587.0
112144,8350.0
112145,78423.0
112146,51115.0
112147,130529.0
112148,36697.0
112149,206356.0
112150,-22112.0
112151,191803.0
112152,31605.0
112153,32222.0
112154,68835.0
