Instance,Income
111994,95132.07182289097
111995,19268.678121122008
111996,66482.43546173497
111997,229750.1046340325
111998,61846.79710465494
111999,83277.38977233975
112000,111185.82089880874
112001,27944.978698778723
112002,69371.15405625894
112003,84948.67539805501
112004,24325.930972070295
112005,119883.98908690058
112006,-35134.41053174978
112007,70083.72425422451
112008,344763.767472359
112009,48617.08761567276
112010,101103.57159631199
112011,-4366.976852043619
112012,-44280.84139576563
112013,91570.1626796799
112014,147003.67335652345
112015,30159.22044901087
112016,-37686.21119521479
112017,-75032.82992741207
112018,303714.301343688
112019,28049.454468254073
112020,11996.65525306138
112021,-15089.631903300273
112022,45649.45821640671
112023,-16298.744267793943
112024,-83694.44931419275
112025,89501.83392593385
112026,72683.11653395361
112027,68506.0197867856
112028,9048.596030736544
112029,197903.95107387073
112030,162828.90995088193
112031,326926.9089643726
112032,195045.42349984153
112033,115760.95842606224
112034,489864.98624358274
112035,191608.800102357
112036,127929.98592923867
112037,213476.3927056132
112038,160180.02987111412
112039,46318.86655621354
112040,-11218.714250207951
112041,-2959.062513810957
112042,80190.75725768809
112043,49606.499352812396
112044,27477.16019543254
112045,67743.02617355123
112046,260038.1756836907
112047,55990.014085155075
112048,7967.431140030443
112049,155020.8550465858
112050,5085.962662160286
112051,74480.5901111785
112052,165583.53822469502
112053,119731.30360911388
112054,117088.65914336563
112055,55846.48702582996
112056,46335.98912807827
112057,44426.47731024684
112058,12170.94538312312
112059,-40401.0831857102
112060,283426.23564726755
112061,138244.50552833834
112062,114205.280448375
112063,118882.54679821046
112064,64409.0080142517
112065,130481.4514396362
112066,88446.75788639594
112067,107682.44274621588
112068,12773.415057205839
112069,284955.98663211387
112070,299836.21628725243
112071,52624.71513568391
112072,93492.6447044564
112073,30614.52308665096
112074,73627.13074074712
112075,-8767.288701101108
112076,104492.54860273587
112077,665940.3915369217
112078,-32.67985066263827
112079,281602.3842565508
112080,174660.88221816364
112081,539286.9096636681
112082,78550.69113242035
112083,78500.51753212977
112084,85472.50298813621
112085,10823.097651024165
112086,29386.386615929492
112087,135184.0899897858
112088,137436.429892014
112089,-48007.25891926353
112090,165970.7324261281
112091,51461.46557747479
112092,63860.09821347433
112093,171138.1905290686
112094,-16213.477748914913
112095,-8300.111198260383
112096,142227.8224949978
112097,42390.796100535124
112098,77510.49189326803
112099,14269.040317989833
112100,38473.302038233305
112101,469116.1375190589
112102,-23738.22056832617
112103,123990.67697713518
112104,191042.44395583888
112105,45947.187823677494
112106,56258.93180566494
112107,60647.89577013375
112108,40800.2952611303
112109,91939.56961046683
112110,21705.5467590425
112111,12566.595777254914
112112,18147.965185918263
112113,31006.245226075058
112114,10805.113962891448
112115,5752.019476473482
112116,121863.65109669817
112117,-8939.276964941851
112118,50967.913918520935
112119,54667.35326996558
112120,267375.33652180503
112121,87272.82298984786
112122,344624.9172195684
112123,396887.1131219863
112124,6865.529256264183
112125,125568.61536875722
112126,111650.03527545634
112127,72191.70092481459
112128,69475.41600626777
112129,139756.82777514594
112130,61235.43430346562
112131,7401.298094826607
112132,12236.788723600748
112133,263923.65613879176
112134,62471.36361279914
112135,6611.6574986605465
112136,10840.873370234536
112137,31046.245006684283
112138,50139.65281692209
112139,34427.7237266944
112140,92101.59259956599
112141,102957.15770897295
112142,104394.5840026466
112143,222197.3245159868
112144,-15025.784472799838
112145,104668.3092465897
112146,87763.6763097805
112147,151620.98701794512
112148,47502.70122879742
112149,236764.47776413916
112150,-10656.100991201169
112151,153462.69736177125
112152,1562.945805750951
112153,17127.3860262181
112154,99419.79747835203
112155,87982.04015330676
112156,37875.26393052475
112157,34373.537768387876
112158,33483.243721574734
112159,286219.0979303635
112160,48641.818737490976
112161,110604.782836324
112162,108982.79717167748
112163,20952.621514215592
112164,4448.400827259824
112165,67664.7957033973
112166,60655.84769694319
112167,74173.7218835525
112168,124692.4602489349
112169,133700.94357660416
112170,125278.72790564109
112171,-12062.98161619388
112172,50233.23866683105
112173,249691.70836065893
112174,63087.63698219082
112175,29274.882661161068
112176,-13247.637552715627
112177,76521.81844392071
112178,74332.54608398888
112179,-56036.91474558781
112180,-1886.9660253022594
112181,93068.87111106279
112182,161078.84030338755
112183,70161.74422128435
112184,10396.256273927112
112185,287977.0974836915
112186,94090.1128778407
112187,218983.27855508603
112188,160853.8913159616
112189,58974.661467933314
112190,65917.58717380406
112191,70078.03507775586
112192,282405.72844432696
112193,9638.554168680725
112194,79686.48336678863
112195,-10943.631760775486
112196,109062.33095984563
112197,387851.33836358064
112198,-22545.418333876005
112199,4673.345073502065
112200,-8059.429530689849
112201,114555.99401046726
112202,60093.02855004269
112203,75.81976250605476
112204,29429.313949181127
112205,31206.80123053166
112206,99844.98020895399
112207,448843.5316184338
112208,44483.35865781272
112209,458324.4259297311
112210,-44521.56842109438
112211,120592.05154284948
112212,17811.256150409226
112213,51510.42843796959
112214,342190.5133824517
112215,87359.72518264654
112216,26043.713667250442
112217,93441.82512416526
112218,-11587.97837021494
112219,284004.19585827837
112220,101498.59690464134
112221,-49840.26213688469
112222,5498.857269277434
112223,-15368.613184193538
112224,191336.14688786562
112225,19793.657398816715
112226,21610.116605758085
112227,26857.602790716228
112228,171137.75032685493
112229,13814.878454869802
112230,155255.3236243837
112231,-15462.575689358106
112232,266000.7811508414
112233,-18851.956280848877
112234,129363.44765134946
112235,46048.09104966143
112236,117271.00916255465
112237,537471.3905263628
112238,61597.52573683087
112239,22096.674131574277
112240,-1873.371026431003
112241,130624.39994713485
112242,73279.5543556415
112243,123697.45080367474
112244,233930.61454370376
112245,153850.66551848978
112246,83803.350163811
112247,248761.13819025565
112248,99115.93244188091
112249,109471.26475892369
112250,51111.63140026637
112251,29627.82201473951
112252,26716.874979778124
112253,170468.46875279912
112254,204185.89930977178
112255,41149.389993694494
112256,18469.02834491718
112257,40322.8505538742
112258,454343.52294208104
112259,280179.78962821414
112260,119739.47892072986
112261,333841.86022643273
112262,86597.66351794034
112263,-8281.436317231783
112264,65527.605824380764
112265,41670.962016040794
112266,113854.9448824953
112267,80861.72503048946
112268,40298.69562414795
112269,399659.06754301256
112270,-46329.09668297109
112271,149163.27515757043
112272,134445.06825462147
112273,99535.12541393473
112274,-34269.49527332162
112275,227086.84356066753
112276,256630.8686828569
112277,95906.31964849055
112278,60395.147835548974
112279,30149.11632416656
112280,50999.7842447193
112281,10974.350570356486
112282,112197.7900266073
112283,72077.89850658574
112284,21707.67632970391
112285,92531.03780727397
112286,51880.21203794655
112287,80140.77634613297
112288,90429.12985656573
112289,159689.03118447773
112290,212101.53225836126
112291,20952.259664811
112292,409032.10125391115
112293,6300.617709207445
112294,308569.2831494864
112295,22028.736214978748
112296,170767.76010748607
112297,44314.49780540471
112298,-6263.180288131844
112299,5449.829962815862
112300,83571.01944604862
112301,50082.301234137674
112302,44445.46045301997
112303,-28100.7898798689
112304,141715.03949884037
112305,84482.8143184444
112306,98289.88655482396
112307,40550.951425643114
112308,30235.858674352836
112309,68092.41453803427
112310,17767.84394455605
112311,103095.61102638025
112312,56754.69395365658
112313,110197.40382307663
112314,-3990.2118816533584
112315,189316.91349359532
112316,-27259.005448483673
112317,5213.083029702799
112318,56022.123505981705
112319,-61415.541695196924
112320,370627.61302674667
112321,-10419.255494773603
112322,23738.94775702979
112323,114834.75547949437
112324,407742.0520998652
112325,284972.2147202412
112326,124551.12979248473
112327,235593.17767012405
112328,89459.24068544713
112329,242747.9464123518
112330,454469.489104324
112331,350070.20887232554
112332,229417.45525145953
112333,339976.1865485231
112334,346788.4999751229
112335,17839.681616941467
112336,22881.083084711467
112337,104048.24553901245
112338,289497.4765678141
112339,315778.0461835515
112340,-18381.68418831656
112341,833806.8898914075
112342,87752.47480781128
112343,196114.28703441497
112344,-45516.347896739644
112345,12005.955676306186
112346,61513.57215432836
112347,39207.40556326702
112348,94525.8728364834
112349,-79011.18776862188
112350,116848.60515043922
112351,31896.24380792534
112352,82412.61495571447
112353,-16271.980037980222
112354,-13695.10954744737
112355,80812.24251517002
112356,16146.927903189548
112357,70218.30490876755
112358,108380.97967778085
112359,38869.10880411569
112360,-19712.217100466434
112361,315936.24801016715
112362,71972.06779674403
112363,157349.84271586107
112364,-6706.312886712516
112365,-31318.734401652473
112366,49547.9586261435
112367,93774.36679732066
112368,47938.87345371377
112369,235732.2545812895
112370,25153.295734261206
112371,355112.81727013417
112372,165442.1647493596
112373,-15409.74508975873
112374,18154.091915645884
112375,76102.96701221555
112376,45915.944116157494
112377,151977.14132346492
112378,100961.20940618965
112379,143781.22889285904
112380,125052.04006013868
112381,222074.10074888775
112382,121916.53256391388
112383,123580.47777083691
112384,267201.3783957043
112385,54974.48380043639
112386,186284.1143641028
112387,55117.169141248785
112388,68882.1964922389
112389,53519.48204167502
112390,-9928.41049379934
112391,-18490.02031370349
112392,100728.96815536545
112393,67314.47509491927
112394,125853.69048472686
112395,51723.61569050551
112396,22925.11606207466
112397,36553.08590998099
112398,336951.0423140085
112399,158490.8042006501
112400,126531.50938407503
112401,107205.25313528118
112402,570205.1064638665
112403,159617.31196403393
112404,96530.99288637404
112405,65984.08990609205
112406,45633.54791347086
112407,45691.25073490462
112408,16187.267156409122
112409,93225.98299979136
112410,48080.0756581413
112411,169817.835949008
112412,164638.42300501367
112413,72264.57254074913
112414,-15005.096847833021
112415,235802.76803349023
112416,119875.1636806255
112417,110942.6798183708
112418,101625.15521636138
112419,277343.08766482247
112420,153720.51431624877
112421,394660.1013566077
112422,114513.22367111608
112423,65466.018697029016
112424,-24686.62505488887
112425,261.70978732938056
112426,84827.0571079787
112427,417453.3207735744
112428,364450.4513731776
112429,83214.77012248462
112430,80058.57408027904
112431,128646.06776650443
112432,69488.43768103194
112433,62087.1665468408
112434,-36787.115531378135
112435,-68131.29593609429
112436,96002.50767115458
112437,55678.5495142821
112438,112555.41073500333
112439,36312.00281066241
112440,302615.3088511967
112441,100205.3667734832
112442,424528.1165680433
112443,98808.01155542658
112444,63687.81692075403
112445,89384.49256822394
112446,518412.9270699306
112447,443353.4493014622
112448,19416.06264293247
112449,48138.96125340827
112450,-37448.15468507985
112451,57732.33619593641
112452,29618.096947391117
112453,65715.74624231359
112454,129611.37563772885
112455,622142.3902372298
112456,96897.04937162806
112457,225622.60166104778
112458,32696.684223016506
112459,-74669.34411887638
112460,76583.1147096754
112461,354191.53071251925
112462,178637.16093546
112463,43104.5969147125
112464,13664.174712667458
112465,120601.30842219325
112466,181126.92647872717
112467,29016.34972542311
112468,39417.903736629145
112469,45653.117765944495
112470,95712.23013132402
112471,71645.0891562638
112472,146507.8568638223
112473,170510.5168444442
112474,46774.75125749057
112475,135028.20786865606
112476,151432.14118681164
112477,72686.90680094819
112478,116087.18431802881
112479,94485.09424807428
112480,31409.468355390054
112481,101038.45255476036
112482,33080.08496128572
112483,263755.8447311318
112484,36528.980241470505
112485,119695.52175735279
112486,33902.63485818052
112487,61871.89001850968
112488,205814.30516234247
112489,113352.26750429568
112490,396030.73107014113
112491,66187.6030532858
112492,72381.12571622668
112493,171876.8112452824
112494,-24061.156008522827
112495,-31390.1999605074
112496,18408.568840793603
