Instance,Income
111994,92947.58533964644
111995,17152.277598589077
111996,65691.99185056012
111997,231252.38077022394
111998,60119.72415041429
111999,86101.25479421206
112000,107813.99713595276
112001,29759.24824112456
112002,71210.56917684851
112003,86767.77608806163
112004,20898.089998815034
112005,118427.91710038134
112006,-34815.58906106738
112007,70303.08954256773
112008,347674.9547435846
112009,45855.04684472596
112010,98586.1676435626
112011,-7534.575226293702
112012,-43488.471604119695
112013,91659.34521939431
112014,149129.64922186604
112015,32131.83402535884
112016,-40056.55134788499
112017,-74945.35999342625
112018,299968.5142811715
112019,28189.326831828977
112020,8338.184869471472
112021,-12371.389842471981
112022,46072.51223019336
112023,-15952.904113064811
112024,-83439.17952557222
112025,90506.17676263023
112026,72843.60368181026
112027,70561.49317879102
112028,9953.827060815005
112029,194230.2102732398
112030,162456.81763026785
112031,323940.75368957344
112032,195246.99105009594
112033,113292.75375034084
112034,491477.73574088304
112035,191362.09854022012
112036,127017.66747628432
112037,214262.98561461945
112038,159722.79187321142
112039,49227.29088647297
112040,-8411.476707942958
112041,-4035.251915158704
112042,85287.48731974128
112043,48138.76280815626
112044,27295.811144531006
112045,66136.53841727425
112046,263209.3783209948
112047,53445.18501464126
112048,8861.672688179824
112049,155248.0516938564
112050,8321.060306572122
112051,74333.73951464047
112052,166747.08100480845
112053,118670.94616844325
112054,111995.68525409629
112055,55713.5199943913
112056,45285.34293937334
112057,45745.173730985145
112058,12275.750438313291
112059,-40566.521692029084
112060,288391.735229584
112061,138210.41485517
112062,113574.01743200317
112063,121190.3349371819
112064,63181.03808823979
112065,129356.09557515362
112066,87326.53419368906
112067,105641.29353173723
112068,13325.81995137583
112069,284403.1795256103
112070,299963.6463312517
112071,50357.513641948404
112072,97519.32932935382
112073,30307.676513993938
112074,73147.26320552279
112075,-8218.38020249427
112076,101297.9628407174
112077,639996.2108662704
112078,-2197.7873016151716
112079,278975.2095717868
112080,176138.57502953368
112081,541096.8706805003
112082,78732.61052486271
112083,78884.17241158104
112084,87344.18023361586
112085,9232.436685026507
112086,27113.227244922542
112087,136253.05079284546
112088,134044.52116612348
112089,-48945.125695203955
112090,166580.43586625432
112091,48949.300085818686
112092,63716.84977148869
112093,169180.09448249562
112094,-16830.161582389672
112095,-7681.342267761589
112096,141992.67109887
112097,43133.84881275118
112098,77261.04841526074
112099,13361.538220651622
112100,37289.36815079709
112101,466135.05653001275
112102,-27720.56099840114
112103,123572.3037392433
112104,189753.01967330306
112105,46862.402685950336
112106,57175.665476145165
112107,61089.24532954767
112108,40040.39619978587
112109,91987.52900769882
112110,21996.511666822422
112111,12237.195153741399
112112,16925.06221824931
112113,33844.56235273188
112114,13388.58645948302
112115,4815.598745857482
112116,122399.10184659215
112117,-6700.848622785474
112118,49381.52188800444
112119,53259.605908541416
112120,269642.0105600028
112121,88938.89885246987
112122,346559.83698592294
112123,396699.24879417795
112124,6904.0487747708685
112125,126099.58757757623
112126,116466.10316450096
112127,73194.09041818453
112128,66602.25760666991
112129,138518.9643081097
112130,60107.78592381824
112131,14121.647201555374
112132,16254.234707447293
112133,264579.3070819225
112134,61848.04463900835
112135,1256.7240170431323
112136,13458.943460217793
112137,30549.986658515583
112138,46746.30350380839
112139,36600.32624965103
112140,90859.40284994937
112141,100318.25090403802
112142,105047.31570555159
112143,224883.36609623703
112144,-11863.199130545836
112145,102527.09104974114
112146,85001.40180714679
112147,151999.428642374
112148,46057.90985342569
112149,234539.3303725425
112150,-17489.166695591877
112151,154880.6060832557
112152,2393.087226619071
112153,15643.440430461778
112154,98631.87113853556
112155,85868.61580471299
112156,35495.264079547254
112157,32775.62068923289
112158,33454.713557562965
112159,285999.40617782227
112160,49836.08523856284
112161,109215.83092422236
112162,109669.12621551548
112163,19618.740089345956
112164,5588.57218233234
112165,68989.98060489498
112166,60122.2112395665
112167,72845.220766593
112168,122719.84634074068
112169,131375.59823967988
112170,125457.80034272367
112171,-13217.554259068624
112172,51011.07607945951
112173,247721.09044601966
112174,63487.8939381424
112175,29858.5809530791
112176,-13067.694557361829
112177,76402.10439531243
112178,73095.29594199924
112179,-56023.009145196294
112180,-2217.660109134391
112181,93508.56103758601
112182,164161.91029471223
112183,70971.51375743141
112184,10868.101065685914
112185,286568.70800905774
112186,93188.81043823948
112187,215885.0264906561
112188,169182.59103391075
112189,61645.81400640769
112190,63948.05551826389
112191,69705.88281413884
112192,275777.209175929
112193,14942.107808016357
112194,77641.16225135763
112195,-16089.256977433513
112196,103509.33865512535
