Instance,Income
111994,90808.125
111995,17049.5
111996,62023.125
111997,226876.5625
111998,60087.9375
111999,88822.375
112000,107097.0
112001,31088.75
112002,70801.8125
112003,86635.1875
112004,23744.625
112005,117005.0
112006,-36705.0625
112007,69102.625
112008,348617.75
112009,45629.5625
112010,96155.75
112011,-6722.6875
112012,-44145.5625
112013,89115.0
112014,148586.1875
112015,32159.375
112016,-43465.9375
112017,-74520.0
112018,296823.3125
112019,28972.875
112020,10023.75
112021,-11906.0
112022,47988.4375
112023,-16247.6875
112024,-82859.1875
112025,88278.6875
112026,70542.1875
112027,69141.875
112028,10507.5625
112029,194873.8125
112030,163030.0625
112031,326291.5
112032,198822.9375
112033,117004.0
112034,486603.25
112035,192972.0625
112036,124748.25
112037,217540.5625
112038,158881.375
112039,48084.875
112040,-10591.0
112041,-3951.625
112042,86584.625
112043,46790.375
112044,27113.8125
112045,68233.125
112046,262665.5625
112047,51723.1875
112048,10051.25
112049,152037.25
112050,7854.6875
112051,73671.125
112052,164645.75
112053,118481.0
112054,114060.5
112055,55716.75
112056,45637.5
112057,43724.1875
112058,10673.75
112059,-40602.5625
112060,287949.0625
112061,135599.625
112062,113496.1875
112063,120147.125
112064,61296.8125
112065,129075.25
112066,90144.25
112067,103533.75
112068,11753.75
112069,283580.75
112070,299524.625
112071,47442.75
112072,97090.625
112073,30135.3125
112074,73144.125
112075,-6707.5625
112076,101747.375
112077,638491.5
112078,-2851.5
112079,276919.75
112080,175589.5
112081,540983.125
112082,77398.1875
112083,77436.4375
112084,84412.75
112085,5859.9375
112086,23346.5625
112087,135771.875
112088,133090.25
112089,-46031.125
112090,171602.25
112091,49641.625
112092,65559.625
112093,168567.5625
112094,-19028.875
112095,-9146.3125
112096,139541.3125
112097,45494.75
112098,77739.0625
112099,12966.5625
112100,35098.1875
112101,465552.5
112102,-25104.125
112103,122631.125
112104,192557.25
112105,47089.5625
112106,59513.8125
112107,57079.0
112108,39237.625
112109,93168.3125
112110,23237.25
112111,14656.3125
112112,19666.1875
112113,32303.0
112114,15124.25
112115,5154.625
112116,119192.75
112117,-6705.4375
112118,48923.4375
112119,50922.875
112120,267159.5625
112121,88409.75
112122,345112.0
112123,397942.5
112124,6854.25
112125,124651.3125
112126,115457.375
112127,73365.875
112128,62835.375
112129,136693.5625
112130,58963.125
112131,15092.875
112132,14685.875
112133,263778.1875
112134,61252.625
112135,1994.0625
112136,13171.0
112137,29030.5
112138,46785.6875
112139,34266.5625
112140,95845.125
112141,99583.375
112142,105962.375
112143,224583.4375
112144,-15486.6875
112145,103886.875
112146,86374.375
112147,152129.0
112148,44849.625
112149,233637.1875
112150,-15922.1875
112151,153714.625
112152,-1212.4375
112153,13782.25
112154,98278.875
112155,87023.4375
112156,31311.9375
112157,32510.0
112158,34816.875
112159,290709.0
112160,49442.0
112161,112298.125
112162,107428.0
112163,22402.5
112164,3396.875
112165,68169.0625
112166,61792.5625
112167,72646.6875
112168,123235.8125
112169,130138.375
112170,125729.5
112171,-13015.0
112172,51348.25
112173,246615.5
112174,66032.125
112175,34506.8125
112176,-16106.1875
112177,75776.9375
112178,72083.625
112179,-55892.5
112180,-4422.1875
112181,93752.75
112182,164264.125
112183,70564.625
112184,8677.8125
112185,281300.9375
112186,92537.875
112187,214777.75
112188,170596.625
112189,61418.0
112190,60885.0625
112191,67933.1875
112192,276571.75
112193,14879.5
112194,73836.875
112195,-15393.0
112196,105169.625
112197,388930.1875
112198,-23734.0
112199,3912.5625
112200,-4615.75
112201,109761.8125
112202,64894.875
112203,981.875
112204,29915.25
112205,30607.5625
112206,100082.75
112207,443988.75
112208,44238.0
112209,457365.875
112210,-42728.6875
112211,119802.6875
112212,17313.125
112213,49090.0
112214,341954.25
112215,84950.1875
112216,27579.5
112217,87918.0
112218,-10071.75
112219,282300.25
112220,100955.0625
112221,-61727.125
112222,4200.625
112223,-14896.375
112224,193862.0
112225,17954.75
112226,21607.0
112227,29094.25
112228,172731.375
112229,13778.4375
112230,149662.625
112231,-17047.5625
112232,261260.625
112233,-20160.8125
112234,132209.125
112235,45266.25
112236,117959.3125
112237,537828.125
112238,65512.1875
112239,25956.6875
112240,-4670.875
112241,130782.0
112242,72180.9375
112243,125647.875
112244,229793.375
112245,156428.5
112246,86531.6875
112247,251168.375
112248,102488.875
112249,110131.125
112250,51132.8125
112251,32377.0
112252,28073.0
112253,168387.875
112254,198685.0
112255,40662.0
112256,17979.25
112257,41435.3125
112258,456041.0625
112259,283494.625
112260,110504.0
112261,331812.625
112262,90876.0625
112263,-7513.625
112264,70540.25
112265,41649.5
112266,114300.6875
112267,83691.8125
112268,41109.6875
112269,404991.375
112270,-43972.5625
112271,148914.875
112272,135443.4375
112273,103307.5
112274,-37646.25
112275,227154.5
112276,254525.125
112277,101180.0625
112278,54882.5625
112279,29773.625
112280,50587.25
112281,12792.6875
112282,111306.1875
112283,73286.25
112284,19888.75
112285,98094.875
112286,51533.875
112287,76767.0625
112288,89492.5
112289,160808.6875
112290,213773.625
112291,18437.0
112292,412257.625
112293,7516.8125
112294,313968.5625
112295,23784.875
112296,169291.25
112297,45339.4375
112298,-8768.625
112299,5254.4375
112300,84688.125
112301,49411.625
112302,44695.5
112303,-22473.875
112304,137744.6875
112305,87160.75
112306,99556.75
112307,39265.0
112308,30334.6875
112309,69030.875
112310,18189.625
112311,102824.875
112312,96537.25
112313,112847.625
112314,-7264.5
112315,185947.0
112316,-28227.8125
112317,8298.75
112318,58621.0
112319,-62571.25
112320,372099.75
112321,-14232.5625
112322,23407.0
112323,112064.1875
112324,414765.375
112325,287418.5625
112326,125264.25
112327,236322.5
112328,90466.375
112329,238803.375
112330,450062.25
112331,351600.3125
112332,230160.0
112333,340112.625
112334,337866.75
112335,16251.8125
112336,23587.5
112337,112885.0
112338,289370.75
112339,313258.5
112340,-12280.875
112341,827638.6875
112342,89447.8125
112343,196629.0
112344,-47704.0
112345,10102.625
112346,62592.5
112347,37175.3125
112348,94276.3125
112349,-75823.3125
112350,113428.875
112351,34977.5
112352,80037.6875
112353,-18155.375
112354,-13346.0625
112355,80052.125
112356,12409.75
112357,69973.0
112358,108702.9375
112359,44325.75
112360,-23403.75
112361,316377.3125
112362,68272.625
112363,156439.5625
112364,-7658.0
112365,-29050.875
112366,50066.75
112367,89230.75
112368,51638.5
112369,236030.875
112370,26800.875
112371,349279.5
112372,166837.875
112373,-13472.1875
112374,17389.5
112375,79876.1875
112376,41584.5
112377,150849.375
112378,101291.625
112379,143964.8125
112380,120139.6875
112381,219996.6875
112382,119794.5
112383,122827.375
112384,268526.0625
112385,54765.6875
112386,185647.5625
112387,55207.125
112388,71573.0625
112389,54253.6875
112390,-12162.8125
112391,-17490.875
112392,96037.0625
112393,62203.375
112394,124692.9375
112395,53510.75
112396,24592.75
