Instance,Income
111994,91860.6875
111995,17795.5625
111996,65010.8125
111997,232011.125
111998,61304.125
111999,86865.375
112000,107593.0
112001,29357.875
112002,70894.5625
112003,87094.5625
112004,21415.875
112005,118040.25
112006,-35128.75
112007,69196.3125
112008,347321.6875
112009,44719.1875
112010,97641.625
112011,-6792.625
112012,-43791.75
112013,90630.0
112014,148432.25
112015,32056.5
112016,-40841.0625
112017,-75969.9375
112018,299780.8125
112019,28578.3125
112020,8236.375
112021,-13130.6875
112022,46665.3125
112023,-15966.6875
112024,-82285.75
112025,89416.0
112026,71547.1875
112027,69744.0
112028,10425.75
112029,194238.0625
112030,161337.625
112031,323812.6875
112032,196157.4375
112033,112871.375
112034,491889.1875
112035,191176.875
112036,126714.0625
112037,214985.0
112038,160255.875
112039,48296.3125
112040,-8643.875
112041,-3545.0
112042,85206.6875
112043,47996.1875
112044,27265.5
112045,65898.5
112046,262653.5
112047,52283.375
112048,8888.25
112049,154214.4375
112050,8604.1875
112051,73822.875
112052,165735.5
112053,118383.875
112054,111826.875
112055,55680.625
112056,44170.75
112057,44624.625
112058,12012.6875
112059,-41930.125
112060,289114.0
112061,138613.375
112062,113688.6875
112063,120603.4375
112064,61989.3125
112065,129254.25
112066,87943.9375
112067,105048.125
112068,12258.8125
112069,284125.4375
112070,299089.8125
112071,49355.75
112072,96924.5
112073,31125.5
112074,73000.9375
112075,-8415.375
112076,100225.375
112077,641040.1875
112078,-1446.8125
112079,278529.3125
112080,175817.3125
112081,542553.125
112082,77610.0
112083,78720.9375
112084,86752.75
112085,8928.25
112086,26858.4375
112087,136096.5
112088,132848.25
112089,-48543.5
112090,167781.875
112091,47829.9375
112092,64590.125
112093,169674.6875
112094,-17085.6875
112095,-8736.9375
112096,141450.9375
112097,43041.875
112098,77882.375
112099,13672.5625
112100,37010.0
112101,466155.75
112102,-27523.375
112103,123533.375
112104,190139.8125
112105,48669.75
112106,57787.5625
112107,60707.6875
112108,40854.5625
112109,92732.75
112110,21487.1875
112111,13071.5625
112112,17696.6875
112113,34292.125
112114,13416.75
112115,5300.8125
112116,123136.3125
112117,-6129.0625
112118,48328.125
112119,53593.75
112120,269373.5
112121,88662.8125
112122,345946.375
112123,396730.5
112124,7704.25
112125,125006.5
112126,116109.5625
112127,72917.75
112128,65983.5
112129,138360.5
112130,59355.9375
112131,13929.875
112132,16374.9375
112133,264205.75
112134,61590.0
112135,449.4375
112136,14283.6875
112137,30615.25
112138,46393.4375
112139,36425.375
112140,91341.3125
112141,101146.75
112142,104614.125
112143,225498.375
112144,-12908.8125
112145,102177.125
112146,84899.4375
112147,152454.125
112148,46492.1875
112149,233611.0
112150,-17671.625
112151,155406.3125
112152,1508.25
112153,15575.8125
112154,98536.5625
112155,85286.9375
112156,34317.625
112157,33069.6875
112158,34708.3125
112159,286675.25
112160,50266.1875
112161,108623.1875
112162,109582.3125
112163,20483.25
112164,5354.75
112165,68820.375
112166,59545.9375
112167,73597.4375
112168,123195.5
112169,130957.0625
112170,125230.6875
112171,-12410.4375
112172,51123.1875
112173,246616.5
112174,64090.25
112175,29864.625
112176,-13350.0625
112177,75996.5
112178,73516.6875
112179,-55175.3125
112180,-1381.875
112181,93482.6875
112182,164251.5
112183,71473.75
112184,9932.75
112185,286172.4375
112186,92043.5
112187,215741.0625
112188,169368.25
112189,61352.125
112190,63659.0625
112191,68620.9375
112192,275116.1875
112193,14637.9375
112194,77504.0
112195,-16594.9375
112196,103239.75
112197,388721.6875
112198,-23631.6875
112199,4573.8125
112200,-6397.75
112201,111564.125
112202,63037.0625
112203,-1355.9375
112204,27549.875
112205,32032.3125
112206,100653.625
112207,442151.875
112208,45865.6875
112209,460662.0625
112210,-46645.375
112211,120710.3125
112212,17879.25
112213,50726.125
112214,343336.75
112215,86458.625
112216,27569.6875
112217,91956.3125
112218,-11334.5
112219,284510.25
112220,99235.8125
112221,-61236.6875
112222,5449.375
112223,-14790.5625
112224,195699.0
112225,19385.6875
112226,23213.5
112227,25218.75
112228,170662.6875
112229,14064.375
112230,154567.1875
112231,-16698.6875
112232,259480.375
112233,-18340.1875
112234,130665.375
112235,45500.375
112236,116662.1875
112237,537765.0625
112238,63781.6875
112239,23867.625
112240,-1554.4375
112241,131669.0
112242,72779.75
112243,126844.1875
112244,230571.0
112245,155322.25
112246,84962.4375
112247,251991.375
112248,100279.4375
112249,108486.9375
112250,50734.5
112251,33257.125
112252,26228.375
112253,169349.5625
112254,198977.0625
112255,40830.875
112256,17610.6875
112257,39872.0
112258,456033.6875
112259,282030.1875
112260,113095.625
112261,333257.375
112262,86550.125
112263,-7130.625
112264,69198.0
112265,42202.5625
112266,114343.5625
112267,81930.625
112268,42754.5
112269,405003.125
112270,-45333.9375
112271,149212.75
112272,134341.6875
112273,103075.0
112274,-34388.0
112275,227917.25
112276,254880.25
112277,97267.125
112278,58233.25
112279,29446.5625
112280,50933.9375
112281,10731.625
112282,111627.0
112283,71608.9375
112284,20600.625
112285,96584.5
112286,51636.4375
112287,77609.375
112288,89654.8125
112289,160169.0625
112290,212280.5625
112291,18093.625
112292,412441.0
112293,7766.5625
112294,313339.875
112295,21968.6875
112296,170894.9375
112297,46554.5
112298,-7617.625
112299,5817.25
112300,82259.125
112301,49652.3125
112302,44819.25
112303,-23623.3125
112304,138300.3125
112305,87354.8125
112306,98260.3125
112307,38133.125
112308,30090.0625
112309,69481.6875
112310,16745.0625
112311,103539.75
112312,97482.5625
112313,111523.75
112314,-5576.25
112315,186542.375
112316,-26768.375
112317,4176.125
112318,58328.3125
112319,-60536.0625
112320,372723.9375
112321,-15138.3125
112322,24717.625
112323,112123.5625
112324,412862.5625
112325,288978.0
112326,124946.5
112327,237982.4375
112328,86284.375
112329,241539.875
112330,450472.4375
112331,351311.5625
112332,230374.4375
112333,340097.0
112334,336487.0
112335,16857.5
112336,21689.0
112337,110666.0625
112338,291603.25
112339,312884.3125
112340,-13981.875
112341,825252.5
112342,89903.625
112343,195680.6875
112344,-47226.75
112345,11002.8125
112346,64340.625
112347,37701.8125
112348,93995.6875
112349,-75102.625
112350,113754.75
112351,34822.625
112352,78351.1875
112353,-19364.125
112354,-11479.0
112355,79101.3125
112356,14570.625
112357,68189.9375
112358,110228.375
112359,44828.375
112360,-22795.125
112361,317615.6875
112362,69158.4375
112363,152975.0
112364,-6704.75
112365,-29933.875
112366,49439.0625
112367,90909.625
112368,49016.25
112369,236984.5625
112370,26787.75
112371,349818.25
112372,167076.1875
112373,-14916.625
112374,18171.875
112375,78816.9375
112376,44887.0625
112377,153652.25
112378,102366.625
112379,142220.375
112380,122780.0625
112381,219560.9375
112382,118017.6875
112383,121860.0
112384,267385.875
112385,55052.125
112386,183994.1875
112387,56803.375
112388,68409.75
112389,52199.3125
112390,-12085.1875
112391,-16785.25
112392,98106.9375
112393,64159.9375
112394,123546.5
112395,54296.875
112396,24068.5625
112397,35364.0
112398,334644.5
112399,162179.1875
112400,121274.25
112401,111014.9375
112402,570399.1875
112403,161027.375
112404,97892.9375
112405,64338.0
112406,46528.9375
112407,47637.6875
112408,16048.8125
112409,93041.25
112410,45014.9375
112411,169373.25
112412,160840.0
112413,71354.875
112414,-15458.9375
112415,235813.9375
112416,118815.0
112417,113382.875
112418,101009.4375
112419,277963.6875
112420,157442.8125
112421,397543.0
112422,112185.75
112423,64779.125
112424,-23077.75
112425,3002.875
112426,83018.6875
112427,420696.5625
112428,370169.6875
112429,83747.625
112430,76269.5625
112431,126325.375
112432,68325.375
112433,59799.625
112434,-37151.0625
112435,-72440.5625
112436,96978.875
112437,54039.1875
112438,115830.125
112439,37483.9375
112440,302796.375
112441,100374.8125
112442,422651.9375
112443,97778.1875
112444,59502.25
112445,90982.5
112446,530717.8125
112447,436391.75
112448,20120.5
112449,49756.0
112450,-41780.8125
112451,57177.375
112452,26916.125
112453,65862.125
112454,124362.25
112455,615472.8125
112456,94791.375
112457,226312.6875
112458,32202.375
112459,-70804.375
112460,79224.125
112461,352827.625
112462,182503.8125
112463,43505.125
112464,14455.5625
112465,120299.25
112466,178594.5625
112467,25585.125
112468,38049.1875
112469,47497.8125
112470,91320.875
112471,72557.4375
112472,151767.75
112473,165842.0625
112474,44724.25
112475,134916.875
112476,149392.875
112477,73508.0
112478,115211.75
112479,92047.125
112480,32506.8125
112481,100140.8125
112482,33817.875
112483,261405.1875
112484,35398.375
112485,119233.5
112486,36528.4375
112487,61515.0
112488,211338.0625
112489,112161.625
112490,400376.5
112491,67942.875
112492,69873.5625
112493,173842.375
112494,-24934.5625
112495,-29638.4375
112496,21573.0
112497,144307.0
112498,46973.125
112499,148770.375
112500,86667.25
112501,79448.5
112502,93559.375
112503,31360.5625
112504,171564.375
112505,-1232.6875
112506,60646.75
112507,81061.9375
112508,55625.8125
112509,16105.75
112510,27474.625
112511,191812.6875
112512,-20663.5625
112513,17932.9375
112514,5798.125
112515,38226.0625
112516,25044.125
112517,74184.25
112518,126827.3125
112519,-51689.0
112520,93836.75
112521,181130.5625
112522,61660.5
112523,16220.8125
112524,99302.6875
112525,8583.25
112526,101856.75
112527,80995.3125
112528,-23632.875
112529,51234.5
112530,104192.5625
112531,103971.875
112532,134816.0625
112533,72018.375
112534,397021.75
112535,84416.0625
112536,120837.75
112537,19645.3125
112538,-16053.0
112539,232358.6875
112540,46894.25
112541,97473.4375
112542,92921.125
112543,62673.3125
112544,296399.6875
112545,-8858.125
112546,-25183.875
112547,139238.4375
112548,377243.125
112549,98561.875
112550,58875.9375
112551,43903.875
112552,141756.8125
112553,86507.9375
112554,95709.5625
112555,54160.0625
112556,41824.8125
112557,29420.0
112558,87245.4375
112559,80237.25
112560,47950.0625
112561,161727.75
112562,-17435.0625
112563,102292.9375
112564,327932.25
112565,186683.5
112566,17739.875
112567,90764.875
112568,32731.5
112569,206732.5
112570,64361.875
112571,120322.625
112572,242090.875
112573,80964.4375
112574,205727.0625
112575,110398.5
112576,118482.9375
112577,274511.125
112578,492903.125
112579,122327.6875
112580,227893.25
112581,83586.0
112582,72826.4375
112583,14312.6875
112584,320547.6875
112585,9528.9375
112586,34912.9375
112587,205990.1875
112588,199528.875
112589,287207.0625
112590,46808.3125
112591,212865.25
112592,-6530.125
112593,-12360.9375
112594,135793.9375
112595,24504.5
112596,58662.0
112597,100014.5625
112598,15257.5625
112599,-58536.4375
112600,32902.0
112601,246434.125
112602,79364.8125
112603,48367.6875
112604,147106.4375
112605,76331.875
112606,87579.5
112607,-8730.125
112608,137616.875
112609,212562.875
