Instance,Income
111994,32233.279410905685
111995,-36402.69151167745
111996,32642.197549074335
111997,187874.01135618333
111998,-10961.501588983025
111999,151498.47164797992
112000,127248.95357818602
112001,67944.63700439886
112002,66939.85037566736
112003,85660.36124396409
112004,-39671.802161279964
112005,197929.15712588612
112006,-27127.316750984945
112007,107315.963920675
112008,311306.4109837985
112009,97783.92024364548
112010,44130.276576984776
112011,-13701.773494332578
112012,9671.04335938803
112013,51404.17792572565
112014,122945.25262908092
112015,15422.32560547239
112016,92471.23912843848
112017,-7699.5019911407
112018,194829.32642091042
112019,48964.421663382105
112020,-23364.222238140224
112021,-43591.59695263322
112022,81932.46581839483
112023,113189.43403213892
112024,-28594.145749126314
112025,78730.25525119505
112026,75108.29499855902
112027,60266.87222041736
112028,-891.5577898796328
112029,43996.013158880334
112030,165841.44938576475
112031,241198.33839929267
112032,233343.8148123714
112033,106960.1342160314
112034,405449.8307141657
112035,121843.92390703796
112036,195341.289201767
112037,151573.3476884622
112038,185298.65212645323
112039,25314.36356840284
112040,74746.86341180006
112041,94879.77060689493
112042,68375.33732304527
112043,31332.65320740569
112044,46581.324291916986
112045,39561.79522144029
112046,273625.5907674033
112047,16851.87522887798
112048,-28923.875686977713
112049,101946.96989134201
112050,7275.420772388083
112051,66321.14062053134
112052,124676.274628275
112053,209546.8636134122
112054,124304.72406905604
112055,-8242.805759371826
112056,110181.10413698187
112057,-18984.590685053918
112058,130097.79159875432
112059,626.0791868350207
112060,278571.5562485534
112061,168468.77250522352
112062,190657.48495647276
112063,58675.798227503365
112064,-32211.738640538402
112065,27760.286310873707
112066,-2649.816769864701
112067,118816.3225138113
112068,156801.22280147573
112069,246100.46341487882
112070,356491.18355855753
112071,90640.91187525031
112072,80474.73080277332
112073,22694.753906428246
112074,20262.07010190758
112075,-15434.674587751171
112076,139090.38639919058
112077,667491.113538107
112078,-26359.764324428965
112079,231804.56930925988
112080,155907.74598370737
112081,553277.0466716215
112082,-8609.63173456899
112083,31500.591392384245
112084,20800.544724944164
112085,61082.12645589558
112086,6675.004702276245
112087,68086.25114074702
112088,130958.95728783225
112089,17961.796435581695
112090,179986.50044402262
112091,32654.009300854683
112092,21939.1488815801
112093,98392.55084728923
112094,8766.31368168995
112095,13676.415196315342
112096,151388.42659387723
112097,15721.627399317382
112098,-33384.1631528515
112099,50268.7939461349
112100,51380.63620689561
112101,332923.0245096074
112102,-1911.3003706053278
112103,136963.75732736685
112104,70379.25269436007
112105,97922.53922145926
112106,111329.80292454186
112107,136492.498883373
112108,107848.31795155023
112109,14592.265838915351
112110,71294.59961262843
112111,-6140.145502380226
112112,43397.043075774105
112113,84764.57762428923
112114,29117.349982302578
112115,18628.34813487
112116,38552.89081602263
112117,118159.46588765705
112118,39252.70843172165
112119,49610.94203825787
112120,363514.0162647494
112121,123041.17310597187
112122,409317.614253728
112123,365502.6856966057
112124,100228.52534731776
112125,179591.3160597494
112126,187723.27168233116
112127,-14566.343828040903
112128,68447.29466865168
112129,104292.13399985008
112130,90564.17546430437
112131,101303.14242279503
112132,73212.28672741122
112133,259997.89556861087
112134,42609.37387067097
112135,-47150.822254524785
112136,69424.88111587807
112137,-17808.242822939937
112138,7514.807918615072
112139,50679.90073551332
112140,49902.1092977018
112141,35395.895417002015
112142,85020.06332138741
112143,263012.1671048278
112144,-36845.60814804536
112145,35946.93822264424
112146,81062.13473698698
112147,225077.99473885936
112148,74869.63604246861
112149,72577.14455646854
112150,-48679.02202971307
112151,254000.72914013494
112152,143835.5273088473
112153,59127.38129381107
112154,100777.95562099027
112155,91987.31156185293
112156,155588.15196710717
112157,132994.96600669075
112158,69818.70325224286
112159,294096.1458887872
112160,45501.98262715869
112161,157229.59872244476
112162,127211.2167916959
112163,24837.663237945933
112164,73966.65165325903
112165,151060.94697397936
112166,70751.64651242258
112167,33681.58972995587
112168,74423.2218240346
112169,253485.27474650188
112170,223622.79297197866
112171,87920.44814959154
112172,-15383.693392110246
112173,149018.2505783714
112174,-6287.745851755288
112175,52982.021966562104
112176,-6825.51765147534
112177,101862.24009307573
112178,-34184.793900153556
112179,1166.1779096772225
112180,-13453.109820133846
112181,-12771.976905738775
112182,204914.46331118332
112183,101398.72727558092
112184,-6005.032673562673
112185,322348.59288761305
112186,-2705.0653156031185
112187,161274.132986788
112188,157803.5566314372
112189,14061.399112118976
112190,44816.11915859664
112191,93986.9219830719
112192,316207.97823920386
112193,9040.767107958367
112194,205302.0555107618
112195,74495.3431961671
112196,-17515.832942838504
112197,343244.5698684628
112198,63902.681117639666
112199,24535.5119047833
112200,34300.31774574028
112201,269480.8068502636
112202,139017.74675838152
112203,35345.495909958816
112204,57838.41843734553
112205,-33938.49228026318
112206,133326.57974947576
112207,365644.81418383954
112208,66827.35811061824
112209,443291.9073521638
112210,56979.96382525645
112211,218770.83011403205
112212,100696.92279372545
112213,-7385.99141609545
112214,282760.5099503464
112215,65763.5034754334
112216,135660.54726954116
112217,15268.495746453482
112218,13997.748502587972
112219,349209.4577152844
112220,74490.79500593498
112221,-39065.4286600715
112222,33772.848246486465
112223,59638.42562825409
112224,177967.17302317783
112225,33275.217661917864
112226,86640.26781897807
112227,46658.229384487626
112228,111445.14061028315
112229,90788.01214440198
112230,199290.72870783936
112231,-69748.12669763133
112232,213491.7206901838
112233,2299.392869565694
112234,63238.42524867878
112235,-38198.49814826758
112236,109695.84793456257
112237,404610.43263024907
112238,73560.96460261516
112239,53604.28270166589
112240,43370.60626189948
112241,-7096.160884665354
112242,27046.570247276293
112243,92857.41565458676
112244,207405.42219042976
112245,124494.51804507533
112246,36192.2736766529
112247,388322.3570689039
112248,154631.90639553638
112249,-31830.23602736414
112250,22289.61952214157
112251,44866.03330226021
112252,52355.26578301639
112253,-8949.66622127156
112254,271172.0206139118
112255,44706.51448305922
112256,7904.050417084087
112257,56574.53252854396
112258,480441.3553890971
112259,236504.58370111644
112260,193609.2203085077
112261,343905.47039215075
112262,101160.66115291415
112263,-2516.3056466660637
112264,54771.8810378391
112265,17449.5590641077
112266,58616.390028713824
112267,88987.10126748917
112268,102852.35112640705
112269,455095.50397447887
112270,-34447.372747348345
112271,95177.6029532208
112272,125021.2098594171
112273,128017.33862518833
112274,-38541.58912921745
112275,277915.00578905025
112276,289170.70838505693
112277,64913.82792681075
112278,10834.394403941435
112279,-3336.8290171345143
112280,144647.2546771363
112281,48226.7462301749
112282,247442.82772429782
112283,111159.94561569802
112284,107762.82901297536
112285,77295.34075895471
